"protein_name","n_indistinguishable_proteins","Normalized.spectral.abundance.factor_12500amol_1","Normalized.spectral.abundance.factor_12500amol_2","Normalized.spectral.abundance.factor_12500amol_3","Normalized.spectral.abundance.factor_125amol_1","Normalized.spectral.abundance.factor_125amol_2","Normalized.spectral.abundance.factor_125amol_3","Normalized.spectral.abundance.factor_25000amol_1","Normalized.spectral.abundance.factor_25000amol_2","Normalized.spectral.abundance.factor_25000amol_3","Normalized.spectral.abundance.factor_2500amol_1","Normalized.spectral.abundance.factor_2500amol_2","Normalized.spectral.abundance.factor_2500amol_3","Normalized.spectral.abundance.factor_250amol_1","Normalized.spectral.abundance.factor_250amol_2","Normalized.spectral.abundance.factor_250amol_3","Normalized.spectral.abundance.factor_50000amol_1","Normalized.spectral.abundance.factor_50000amol_2","Normalized.spectral.abundance.factor_50000amol_3","Normalized.spectral.abundance.factor_5000amol_1","Normalized.spectral.abundance.factor_5000amol_2","Normalized.spectral.abundance.factor_5000amol_3","Normalized.spectral.abundance.factor_500amol_1","Normalized.spectral.abundance.factor_500amol_2","Normalized.spectral.abundance.factor_500amol_3","Normalized.spectral.abundance.factor_50amol_1","Normalized.spectral.abundance.factor_50amol_2","Normalized.spectral.abundance.factor_50amol_3","Normalized.spectral.index_12500amol_1","Normalized.spectral.index_12500amol_2","Normalized.spectral.index_12500amol_3","Normalized.spectral.index_125amol_1","Normalized.spectral.index_125amol_2","Normalized.spectral.index_125amol_3","Normalized.spectral.index_25000amol_1","Normalized.spectral.index_25000amol_2","Normalized.spectral.index_25000amol_3","Normalized.spectral.index_2500amol_1","Normalized.spectral.index_2500amol_2","Normalized.spectral.index_2500amol_3","Normalized.spectral.index_250amol_1","Normalized.spectral.index_250amol_2","Normalized.spectral.index_250amol_3","Normalized.spectral.index_50000amol_1","Normalized.spectral.index_50000amol_2","Normalized.spectral.index_50000amol_3","Normalized.spectral.index_5000amol_1","Normalized.spectral.index_5000amol_2","Normalized.spectral.index_5000amol_3","Normalized.spectral.index_500amol_1","Normalized.spectral.index_500amol_2","Normalized.spectral.index_500amol_3","Normalized.spectral.index_50amol_1","Normalized.spectral.index_50amol_2","Normalized.spectral.index_50amol_3","number.of.quantified.peptides_12500amol_1","number.of.quantified.peptides_12500amol_2","number.of.quantified.peptides_12500amol_3","number.of.quantified.peptides_125amol_1","number.of.quantified.peptides_125amol_2","number.of.quantified.peptides_125amol_3","number.of.quantified.peptides_25000amol_1","number.of.quantified.peptides_25000amol_2","number.of.quantified.peptides_25000amol_3","number.of.quantified.peptides_2500amol_1","number.of.quantified.peptides_2500amol_2","number.of.quantified.peptides_2500amol_3","number.of.quantified.peptides_250amol_1","number.of.quantified.peptides_250amol_2","number.of.quantified.peptides_250amol_3","number.of.quantified.peptides_50000amol_1","number.of.quantified.peptides_50000amol_2","number.of.quantified.peptides_50000amol_3","number.of.quantified.peptides_5000amol_1","number.of.quantified.peptides_5000amol_2","number.of.quantified.peptides_5000amol_3","number.of.quantified.peptides_500amol_1","number.of.quantified.peptides_500amol_2","number.of.quantified.peptides_500amol_3","number.of.quantified.peptides_50amol_1","number.of.quantified.peptides_50amol_2","number.of.quantified.peptides_50amol_3","probability_12500amol_1","probability_12500amol_2","probability_12500amol_3","probability_125amol_1","probability_125amol_2","probability_125amol_3","probability_25000amol_1","probability_25000amol_2","probability_25000amol_3","probability_2500amol_1","probability_2500amol_2","probability_2500amol_3","probability_250amol_1","probability_250amol_2","probability_250amol_3","probability_50000amol_1","probability_50000amol_2","probability_50000amol_3","probability_5000amol_1","probability_5000amol_2","probability_5000amol_3","probability_500amol_1","probability_500amol_2","probability_500amol_3","probability_50amol_1","probability_50amol_2","probability_50amol_3","Spectral.index_12500amol_1","Spectral.index_12500amol_2","Spectral.index_12500amol_3","Spectral.index_125amol_1","Spectral.index_125amol_2","Spectral.index_125amol_3","Spectral.index_25000amol_1","Spectral.index_25000amol_2","Spectral.index_25000amol_3","Spectral.index_2500amol_1","Spectral.index_2500amol_2","Spectral.index_2500amol_3","Spectral.index_250amol_1","Spectral.index_250amol_2","Spectral.index_250amol_3","Spectral.index_50000amol_1","Spectral.index_50000amol_2","Spectral.index_50000amol_3","Spectral.index_5000amol_1","Spectral.index_5000amol_2","Spectral.index_5000amol_3","Spectral.index_500amol_1","Spectral.index_500amol_2","Spectral.index_500amol_3","Spectral.index_50amol_1","Spectral.index_50amol_2","Spectral.index_50amol_3","total_number_distinct_peptides_12500amol_1","total_number_distinct_peptides_12500amol_2","total_number_distinct_peptides_12500amol_3","total_number_distinct_peptides_125amol_1","total_number_distinct_peptides_125amol_2","total_number_distinct_peptides_125amol_3","total_number_distinct_peptides_25000amol_1","total_number_distinct_peptides_25000amol_2","total_number_distinct_peptides_25000amol_3","total_number_distinct_peptides_2500amol_1","total_number_distinct_peptides_2500amol_2","total_number_distinct_peptides_2500amol_3","total_number_distinct_peptides_250amol_1","total_number_distinct_peptides_250amol_2","total_number_distinct_peptides_250amol_3","total_number_distinct_peptides_50000amol_1","total_number_distinct_peptides_50000amol_2","total_number_distinct_peptides_50000amol_3","total_number_distinct_peptides_5000amol_1","total_number_distinct_peptides_5000amol_2","total_number_distinct_peptides_5000amol_3","total_number_distinct_peptides_500amol_1","total_number_distinct_peptides_500amol_2","total_number_distinct_peptides_500amol_3","total_number_distinct_peptides_50amol_1","total_number_distinct_peptides_50amol_2","total_number_distinct_peptides_50amol_3","total_number_peptides_12500amol_1","total_number_peptides_12500amol_2","total_number_peptides_12500amol_3","total_number_peptides_125amol_1","total_number_peptides_125amol_2","total_number_peptides_125amol_3","total_number_peptides_25000amol_1","total_number_peptides_25000amol_2","total_number_peptides_25000amol_3","total_number_peptides_2500amol_1","total_number_peptides_2500amol_2","total_number_peptides_2500amol_3","total_number_peptides_250amol_1","total_number_peptides_250amol_2","total_number_peptides_250amol_3","total_number_peptides_50000amol_1","total_number_peptides_50000amol_2","total_number_peptides_50000amol_3","total_number_peptides_5000amol_1","total_number_peptides_5000amol_2","total_number_peptides_5000amol_3","total_number_peptides_500amol_1","total_number_peptides_500amol_2","total_number_peptides_500amol_3","total_number_peptides_50amol_1","total_number_peptides_50amol_2","total_number_peptides_50amol_3"
"sp|A0A0B7P3V8|YP41B_YEAST",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9985,NA,NA,NA,0.9957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,NA
"sp|A5Z2X5|YP010_YEAST",1,-9.7111673504,NA,-11.3107018746,-9.7267606308,-11.3250783686,NA,-11.2869180284,-11.2660149499,-11.2910460846,-11.2655664587,-10.2756250134,NA,-11.3117667937,-11.3030030787,-11.3133174245,-11.2574540468,-11.264873604,-11.2817537165,-9.6438473659,-11.2630012492,-11.2530725106,-10.3172756947,-11.3082253627,-10.3004632286,-10.2461011558,-10.239490412,-11.2259158884,-18.1317333716,NA,-19.7191966221,-18.1344066463,-19.7265170373,NA,-19.7208892395,-19.6531182303,-19.6926039614,-19.6659426025,-18.6801341943,NA,-19.7114153346,-19.7829684319,-19.7477527901,-19.6708301531,-19.6826704875,-19.6727475468,-18.0439367534,-19.6249212278,-19.6738672172,-18.6864732023,-19.7015065967,-18.7220940648,-18.7593128559,-18.7220657012,-19.7432383618,3,NA,1,3,1,NA,1,1,1,1,2,NA,1,1,1,1,1,1,3,1,1,2,1,2,2,2,1,0.9829,NA,0.9756,0.988,0.9878,NA,0.9664,0.9797,0.9812,0.9876,0.9889,NA,0.9891,0.9889,0.9885,0.9703,0.9751,0.9843,0.9843,0.9887,0.9705,0.9889,0.9876,0.9877,0.9889,0.9893,0.9891,683.1804609973,NA,231.4352586257,717.6254023569,237.3839769938,NA,224.0766156724,233.2058295487,229.5677906646,230.2367292229,465.0581024093,NA,237.8122130882,226.5595540751,234.4010138498,226.7807175512,227.5181388132,231.5721200599,690.0403357373,234.4062547116,227.2537614042,473.3067520076,239.8051549155,469.7825405327,458.6169634715,466.9453108702,227.8172905669,3,NA,1,3,1,NA,1,1,1,1,2,NA,1,1,1,1,1,1,3,1,1,2,1,2,2,2,1,3,NA,1,3,1,NA,1,1,1,1,2,NA,1,1,1,1,1,1,3,1,1,2,1,2,2,2,1
"sp|O00762ups|UBE2C_HUMAN_UPS",1,-9.6575863101,-10.300427867,-10.0871958329,NA,NA,NA,-9.3264463926,-9.3055433141,-9.193070925,-11.6270229178,NA,NA,NA,NA,NA,-8.0953485498,-7.8714425609,-7.9427704574,-9.5902663257,-11.0394952075,-10.2926008748,NA,NA,NA,NA,NA,NA,-18.1160680237,-18.9757961685,-18.8458500415,NA,NA,NA,-17.5581939443,-17.6749943955,-17.4923131794,-20.435157463,NA,NA,NA,NA,NA,-16.1280103487,-15.7625460976,-15.8825977784,-18.1493424408,-19.7214512965,-18.9934555265,NA,NA,NA,NA,NA,NA,8,5,6,NA,NA,NA,10,10,11,2,NA,NA,NA,NA,NA,23,27,26,8,3,5,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1774.558858464,950.9542697337,1089.3621278624,NA,NA,NA,2577.934768267,2360.7676419841,2710.8389133841,347.1019814364,NA,NA,NA,NA,NA,6791.1040944575,8849.7354118614,8231.4107179556,1648.0995323758,563.3132695231,935.7818994036,NA,NA,NA,NA,NA,NA,8,5,6,NA,NA,NA,13,10,13,2,NA,NA,NA,NA,NA,25,29,30,8,3,5,NA,NA,NA,NA,NA,NA,8,5,6,NA,NA,NA,13,10,13,2,NA,NA,NA,NA,NA,25,29,30,8,3,5,NA,NA,NA,NA,NA,NA
"sp|O13329|FOB1_YEAST",1,-14.2708630925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.5307322354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.5591797261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"sp|O13516|RS9A_YEAST",1,NA,NA,NA,-12.7638499496,-12.7772051866,-12.7639024329,NA,NA,NA,NA,NA,-12.7438293224,NA,NA,NA,-12.7095808648,NA,NA,NA,NA,NA,NA,NA,-12.7525900467,NA,NA,-12.6780427064,NA,NA,NA,-21.4062489321,-21.5787535534,-21.7870125695,NA,NA,NA,NA,NA,-21.4833490084,NA,NA,NA,-21.2820585014,NA,NA,NA,NA,NA,NA,NA,-21.6186623769,NA,NA,-21.5677436172,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,203.2866522925,179.8897344893,157.0435269293,NA,NA,NA,NA,NA,179.250658526,NA,NA,NA,203.1008739207,NA,NA,NA,NA,NA,NA,NA,172.6142539293,NA,NA,175.9906531619,31,23,32,22,16,23,21,32,27,32,26,26,21,25,28,38,31,33,29,27,32,25,29,33,22,21,28,31,23,32,22,16,23,21,32,27,32,26,26,21,25,28,38,31,33,29,27,32,25,29,33,22,21,28
"sp|O13527|YA11B_YEAST",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,0,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,0,NA,NA,2,NA
"sp|O13535|YH11B_YEAST",46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,23,20,16,21,24,26,24,25,27,28,27,23,24,27,19,19,24,29,29,27,22,26,25,22,27,21,18,23,20,16,21,24,26,24,25,27,28,27,23,24,27,19,19,24,29,29,27,22,26,25,22,27,21
"sp|O13547|CCW14_YEAST",1,-9.5615909943,-9.9857922647,-10.2282397144,-9.0366158934,-8.9625082892,-8.9492055355,-10.0118107903,-9.5314760931,-9.846013845,-9.5310276019,-10.1931628532,-9.0165952663,-8.7887320421,-8.8579708391,-9.1313195908,-9.6604187138,-9.667838271,-9.3062067602,-9.0468120328,-9.6659659162,-9.6560371776,-8.9547056154,-9.2257632025,-9.0253559905,-9.511562299,-9.6424550789,-9.0439180546,-17.489176575,-17.8239600727,-18.0353279768,-16.9461894926,-16.8524917131,-16.9568871127,-17.9130410227,-17.4546658997,-17.6032338214,-17.3507193386,-17.9944242758,-16.9507736486,-16.8161687434,-16.8425427989,-17.1831637918,-17.5840810553,-17.5161734657,-17.1155411773,-16.9425489156,-17.4355908303,-17.5775776264,-16.8701477547,-17.1274833494,-17.0063990554,-17.5075878671,-17.7023821186,-17.027128988,11,8,7,16,17,17,8,11,9,11,7,16,19,18,15,10,10,13,15,10,10,17,14,16,11,10,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3525.4029803883,2718.3293629217,2457.9268570603,5405.4427078273,5752.5935897491,5396.8881374858,2593.3285307495,3538.2128762387,3229.3751529683,3787.6576377761,2472.6971577035,5012.018110923,5848.3678890825,5748.8788607951,4583.7630717471,3184.378313503,3376.3003677396,4505.3294559191,4894.0647903797,3534.0100202735,3212.1926739875,5510.0507921549,4720.2084949936,5100.5498214396,3609.9512998936,3129.4341938921,4948.3628315536,12,11,7,17,17,19,8,11,10,12,7,16,20,20,17,10,10,13,16,10,12,17,17,17,12,12,16,12,11,7,17,17,19,8,11,10,12,7,16,20,20,17,10,10,13,16,10,12,17,17,17,12,12,16
"sp|O13559|YRF14_YEAST",18,-13.9737842493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.9229294024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9713,NA,0.9648,NA,NA,NA,NA,NA,NA,473.6060736343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,4,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,4,NA,NA,NA,NA,NA,NA
"sp|O13563|RPN13_YEAST",1,NA,NA,NA,NA,NA,NA,NA,-11.3814921673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.3615783732,NA,NA,NA,NA,NA,NA,NA,NA,NA,-20.7559379739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.4753057412,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9878,NA,NA,NA,NA,NA,NA,NA,NA,NA,235.2608608178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.2331123491,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
